"CT.SI.1"	"CT.SI.2"	"CT.SI.3"	"ME.SI.4"	"ME.SI.5"	"ME.SI.6"
"PITG_06862"	7.51308267126603	10.4663679685742	6.71393349620479	4.0772561816134	3.99426864808253	3.81971208426992
"PITG_06863"	11.3858056976918	12.8045991104897	4.76786581614543	0.978541483587217	0.374462685757737	0.587648012964603
"PITG_06887"	47.6344932250372	39.7499294125637	23.2555087767093	14.8412125010728	20.9699104024333	18.7067950793732
"PITG_06915"	8.28762727655118	3.11764152255401	5.05977596815433	0.978541483587217	1.12338805727321	1.07735469043511
"PITG_06937"	26.5668799612809	22.1575236781517	43.7865228013356	78.1202284397128	58.6658207687122	101.2713409009
"PITG_07041"	4.95708547382501	4.89915096401345	6.81123688020775	18.2661076936281	13.8551193730363	21.7429764796903
"PITG_07046"	25.2501541322961	10.0209906082093	22.4770817046856	8.48069285775588	7.61407461040732	9.79413354941006
"PITG_07057"	10.1465343292356	13.3613208109458	10.3141587043146	20.5493711553316	24.9641790505158	24.1915098670428
"PITG_07090"	0.232363381585547	0.222688680182429	0.291910152008904	3.01716957439392	2.24677611454642	1.56706136790561
"PITG_07127"	2.78836057902657	2.11554246173308	1.75146091205342	0.652360989058145	0.748925371515474	0.783530683952804
"PITG_07134"	9.91417094765001	1.55882076127701	27.6341610568429	1.14163173085175	1.87231342878869	1.56706136790561
"PITG_07194"	13.4770761319617	5.90125002483438	7.97887748824337	3.5879854398198	4.61837312434542	4.30941876174042
"PITG_07263"	15.1036198030606	12.9159434505809	18.0011260405491	33.9227714310235	27.9598805365777	24.6812165445133
"PITG_07271"	8.51999065813673	5.78990568474317	8.66000117626415	2.20171833807124	3.24534327656706	2.54647472284661
"PITG_07280"	4.33744978959688	5.78990568474317	4.67056243214246	9.21459897044629	11.3587014679847	8.03118951051625
"PITG_07285"	260.479350757398	203.648798026832	215.137782030562	417.42948787358	346.377984325907	351.511453088327
"PITG_07297"	20.2930686584711	12.8045991104897	18.9741598805787	8.96996359954949	5.49211939111348	7.83530683952804
"PITG_07319"	11.1534423161063	6.68066040547288	4.18404551212762	2.77253420349711	2.87088059080932	3.42794674229352
"PITG_07332"	12.470168145091	10.1323349483005	11.2871925443443	4.89270741793608	4.86801491485058	6.17030413612834
"PITG_07364"	7.28071928968048	3.45167454282766	5.74089965617511	1.14163173085175	2.12195521929384	2.05676804537611
"PITG_07381"	3.25308734219766	4.5651179437398	2.82179813608607	6.84979038511052	7.48925371515474	6.95383482008114
"PITG_07390"	0	0.111344340091215	0.0973033840029679	3.50644031618753	1.74749253353611	3.62382941328172
"PITG_07400"	191.854698729134	333.921675933553	296.483411057043	461.219219264108	494.540386990718	588.52948498405
"PITG_07422"	6.04144792122423	3.67436322301009	6.61663011220182	1.54935734901309	2.12195521929384	2.54647472284661
"PITG_07424"	90.3893554367779	78.83179278458	88.8379895947097	36.6953056345206	29.3329103843561	39.4703582041225
"PITG_07426"	7.82290051338009	6.23528304510803	9.53573163229086	3.8326208107166	3.61980596232479	3.33000540679942
"PITG_07434"	0.154908921057031	1.11344340091215	0.778427072023743	6.19742939605237	7.23961192464959	4.60324276822273
"PITG_07436"	1.54908921057031	0.668066040547288	0.973033840029679	6.11588427242011	1.49785074303095	5.09294944569323
"PITG_07449"	1.0069079868707	1.89285378155065	1.84876429605639	3.99571105798114	8.3629999819228	5.87648012964603
"PITG_07452"	1.39418028951328	5.01049530410466	2.52988798407717	25.1158980787386	35.4491342517325	17.2376750469617
"PITG_07470"	14.6388930398895	10.5777123086654	14.0116872964274	31.3133274747909	22.2181193549591	21.6450351441962
"PITG_07501"	0.232363381585547	0.111344340091215	0.291910152008904	2.44635370896804	1.24820895252579	1.76294403889381
"PITG_07521"	0.697090144756642	1.67016510136822	1.26494399203858	6.93133550874279	4.99283581010316	3.62382941328172
"PITG_07522"	0.851999065813673	0.668066040547288	0.875730456026711	3.5879854398198	4.86801491485058	3.62382941328172
"PITG_07530"	1.54908921057031	2.00419812164187	2.82179813608607	6.44206476694918	6.98997013414443	6.36618680711654
"PITG_07531"	0.232363381585547	0.890754720729718	0.291910152008904	2.28326346170351	1.99713432404126	1.07735469043511
"PITG_07573"	20.3705231189996	24.384410479976	14.3035974484363	5.70815865425877	8.61264177242795	12.4385496077508
"PITG_07661"	118.737687990215	19.0398821555977	89.2272031307216	32.3734140820104	4.24391043858769	12.1447256012685
"PITG_07698"	5.73163007911016	1.78150944145944	7.68696733623447	0.163090247264536	0.249641790505158	0.587648012964603
"PITG_07710"	11.4632601582203	5.12183964419588	6.32471996019292	3.26180494529072	0.748925371515474	1.46912003241151
"PITG_07718"	0.851999065813673	0.556721700456074	0.875730456026711	2.36480858533577	3.49498506707221	2.35059205185841
"PITG_07833"	42.4450443696266	43.535636975665	43.5919160333296	17.6137467045699	18.7231342878869	14.9850243305974
"PITG_07853"	1.54908921057031	1.00209906082093	1.45955076004452	3.99571105798114	2.74605969555674	3.03618140031712
"PITG_07857"	3.87272302642579	2.44957548200672	3.30831505610091	0.978541483587217	0.499283581010316	1.66500270339971
"PITG_07874"	48.7188556724364	31.3991039057226	28.0233745928548	13.1287649047952	19.8465223451601	19.8820911053024
"PITG_07895"	3.56290518431172	6.0125943649256	7.8815741042404	2.0386280908067	2.24677611454642	2.05676804537611
"PITG_07899"	9.13962634236486	9.46426890775325	6.61663011220182	2.28326346170351	4.49355222909285	4.50530143272863
"PITG_07947"	1.54908921057031	2.33823114191551	2.14067444806529	11.4163173085175	8.73746266768053	11.4591362528098
"PITG_08061"	52.4366697778052	44.7604247166683	45.3433769453831	97.2017873696635	87.4994475720579	78.0592443887981
"PITG_08103"	3.25308734219766	1.89285378155065	6.81123688020775	0	0	0
"PITG_08104"	0.697090144756642	0.556721700456074	0.583820304017808	2.12017321443897	2.49641790505158	1.66500270339971
"PITG_08119"	16.1879822504598	16.1449293132261	18.3903395765609	33.9227714310235	28.8336268033458	25.366805892972
"PITG_08154"	6.19635684228126	2.89495284237158	5.83820304017808	12.8841295338984	10.2353134107115	11.7529602592921
"PITG_08174"	0.464726763171094	0.334033020273644	0.291910152008904	1.22317685448402	1.62267163828353	1.17529602592921
"PITG_08175"	2.71090611849805	3.89705190319252	3.01640490409201	32.2918689583782	20.7202686119281	25.6606298994543
"PITG_08178"	1.70399813162735	0.222688680182429	0.48651692001484	15.3304832428664	1.87231342878869	2.64441605834072
"PITG_08185"	69.1668332519646	89.186816413063	89.8110234347394	199.948643146321	120.951447499749	197.351791020613
"PITG_08190"	2.55599719744102	3.45167454282766	3.01640490409201	7.09442575600732	8.48782087717538	5.68059745865783
"PITG_08308"	6.73853806598087	7.79410380638503	7.49236056822853	2.77253420349711	3.86944775282995	3.52588807778762
"PITG_08344"	3.40799626325469	4.00839624328373	4.47595566413653	0	0.499283581010316	0.391765341976402
"PITG_08352"	2.86581503955508	1.89285378155065	2.7244947520831	1.14163173085175	0.249641790505158	1.07735469043511
"PITG_08434"	0	0.222688680182429	0	2.52789883260031	2.24677611454642	2.84029872932892
"PITG_08491"	16.8076179346879	19.5966038560538	23.5474189287182	107.802653441858	146.414910131275	161.505262229772
"PITG_08536"	11.3083512371633	8.79620286720596	8.36809102425524	19.0815589299507	20.9699104024333	16.9438510404794
"PITG_08597"	8.51999065813673	7.46007078611139	9.73033840029679	4.48498179977474	4.11908954333511	2.84029872932892
"PITG_08621"	140.734754780313	33.2919576872732	122.407657075734	4.32189155251021	1.74749253353611	2.54647472284661
"PITG_08622"	47.0923120013376	13.3613208109458	39.407870521202	0.978541483587217	0.748925371515474	0.391765341976402
"PITG_08658"	23.8559738427828	19.4852595159626	16.3469685124986	6.84979038511052	12.2324477347527	8.22707218150445
"PITG_08732"	10.6887155529352	9.01889154738839	14.3035974484363	26.9914359222807	17.3501044401085	19.5882670988201
"PITG_08733"	53.0563054620333	36.0755661895536	55.3656254976888	180.214723227312	115.084865422878	105.384876991652
"PITG_08834"	1332.37163001153	1821.81609257246	1793.2040637907	3453.76216632108	3622.30238022984	3080.05911861847
"PITG_08846"	17.7370714610301	17.3697170542295	17.6119125045372	232.077421857435	193.846850327255	196.078553659189
"PITG_08847"	1.93636151321289	0.668066040547288	0.973033840029679	3.99571105798114	3.86944775282995	4.21147742624632
"PITG_08850"	13.7868939740758	23.1596227389727	23.4501155447153	39.7124752089146	52.7992386918409	29.5782833192184
"PITG_08867"	0.54218122369961	0.111344340091215	0.875730456026711	2.0386280908067	2.49641790505158	2.05676804537611
"PITG_08869"	5.49926669752462	8.35082550684111	9.73033840029679	28.4592481476616	28.8336268033458	43.6818356303689
"PITG_08913"	1.93636151321289	1.11344340091215	1.94606768005936	0.0815451236322681	0.124820895252579	0.293824006482302
"PITG_08938"	26.0246987375813	12.2478774100336	22.4770817046856	73.7167917635703	28.0847014318303	54.6512652057081
"PITG_08957"	3.33054180272618	3.0062971824628	4.8651692001484	1.22317685448402	1.62267163828353	1.56706136790561
"PITG_08959"	1031.77086870036	1290.92627901754	1488.15795494139	2330.72272365749	2276.73312940704	2167.63763715543
"PITG_08967"	115.484600648017	56.3402360861547	92.3409114188166	36.4506702636238	37.071805890016	40.8415369010399
"PITG_08968"	38.1850490405583	35.0734671287326	31.6235998009646	83.8283870939716	66.1550744838669	66.5021668004943
"PITG_09002"	0.0774544605285157	0.222688680182429	0.0973033840029679	1.71244759627763	2.24677611454642	1.86088537438791
"PITG_09006"	65.9912003702954	59.5692219487999	58.6739405537897	31.8025982165846	37.5710894710263	36.4341768038054
"PITG_09063"	2.63345165796954	6.7920047455641	1.75146091205342	15.5751186137632	11.9828059442476	5.48471478766963
"PITG_09073"	1.0069079868707	0.779410380638503	1.07033722403265	3.09871469802619	2.24677611454642	2.05676804537611
"PITG_09160"	0	0.334033020273644	0.389213536011872	9.62232458860763	21.9684775644539	5.48471478766963
"PITG_09182"	0.464726763171094	1.33613208109458	0.778427072023743	2.20171833807124	8.48782087717538	5.09294944569323
"PITG_09198"	1.31672582898477	2.67226416218915	1.26494399203858	6.93133550874279	4.86801491485058	2.84029872932892
"PITG_09200"	0.54218122369961	0.779410380638503	0.48651692001484	2.36480858533577	2.24677611454642	1.17529602592921
"PITG_09201"	0.697090144756642	0.334033020273644	0.48651692001484	2.28326346170351	2.49641790505158	1.27323736142331
"PITG_09235"	0.464726763171094	0.779410380638503	0.583820304017808	3.8326208107166	6.36586565788153	4.01559475525812
"PITG_09342"	1.4716347500418	3.22898586264523	2.14067444806529	11.5794075557821	10.3601343059641	14.7891416596092
"PITG_09355"	1.16181690792774	1.55882076127701	4.67056243214246	11.9871331739434	9.48638803919601	11.8509015947862
"PITG_09366"	12.0054413819199	11.4684670293951	11.9683162323651	21.8540931334478	29.0832685938509	24.1915098670428
"PITG_09428"	7.04835590809493	8.79620286720596	8.66000117626415	22.7510894934028	27.3357760603148	30.8515206806417
"PITG_09442"	927.517164828976	976.044485239588	1242.85612386991	2942.71887651766	1812.89868264846	1569.80372529944
"PITG_09473"	2.78836057902657	1.44747642118579	1.55685414404749	6.52360989058145	4.61837312434542	5.19089078118733
"PITG_09531"	1.16181690792774	0.111344340091215	0	3.34335006892299	3.74462685757737	3.52588807778762
"PITG_09552"	161.957276965126	263.552052995905	259.118911599904	408.051798655869	469.076924359192	336.134663415753
"PITG_09555"	1202.79031754732	1568.73040754512	1649.48696561831	2946.63304245201	2822.07562076556	3069.97116106258
"PITG_09563"	1388.60356835523	1890.07017304837	2060.30185287884	3204.56026850087	3280.16830634252	2834.22636652828
"PITG_09664"	28.1159691718512	23.9390331196112	25.0069696887628	13.4549453993242	13.2310148967734	17.6294403889381
"PITG_09711"	28.1934236323797	32.2898586264523	43.9811295693415	63.1159256913755	49.6787163105265	82.6624871570209
"PITG_09721"	31.83378327722	40.8633728134758	42.3269720412911	73.5537015163058	57.4176118161864	65.5227534455533
"PITG_09722"	20.9127043426993	24.6070991601585	27.1476441368281	49.0901644266254	41.4405372238562	38.5888861846756
"PITG_09767"	35.3192340010032	40.3066511130197	26.7584306008162	55.5322291935746	100.980104259336	66.208342794012
"PITG_09799"	2.32363381585547	1.11344340091215	1.65415752805045	5.46352328336196	6.24104476262895	5.58265612316373
"PITG_09879"	38.1075945800297	20.8213915970572	66.0689977380152	2.0386280908067	3.74462685757737	3.13412273581122
"PITG_09880"	38.5723213432008	12.3592217501248	41.8404551212762	0.978541483587217	1.24820895252579	0.391765341976402
"PITG_09885"	0.929453526342189	1.78150944145944	0.875730456026711	0.244635370896804	0	0.293824006482302
"PITG_09906"	12.7025315266766	1.78150944145944	7.10314703221666	1.54935734901309	0.998567162020632	1.17529602592921
"PITG_09907"	30.6719663692922	5.34452832437831	18.5849463445669	4.15880130524567	2.9957014860619	5.77853879415193
"PITG_09982"	9.13962634236486	9.90964626811811	4.76786581614543	2.52789883260031	3.24534327656706	4.11353609075222
"PITG_10058"	30.6719663692922	17.8150944145944	21.6986546326618	7.99142211596227	10.8594178869744	10.8714882398452
"PITG_10059"	4.10508640801133	1.22478774100336	1.65415752805045	0.570815865425877	0.249641790505158	0.489706677470503
"PITG_10090"	6.35126576333829	4.23108492346616	4.18404551212762	1.95708296717443	1.37302984777837	1.66500270339971
"PITG_10095"	2.55599719744102	3.56301888291887	2.23797783206826	5.54506840699423	9.73602982970117	6.07236280063423
"PITG_10139"	9.75926202659298	8.68485852711475	15.276631288466	22.2618187516092	23.5911492027374	24.5832752090192
"PITG_10193"	1975.32110685874	2435.65743949532	2774.31408469262	6499.63562423356	4031.09081218204	3384.36284799864
"PITG_10202"	1045.55776267443	1479.76627981224	1765.95911626987	3767.62934718168	2574.5557854797	2260.77984721032
"PITG_10258"	0.774544605285157	0.556721700456074	0.291910152008904	3.34335006892299	10.984238782227	5.87648012964603
"PITG_10271"	6.04144792122423	4.67646228383102	7.10314703221666	11.4163173085175	11.6083432584899	10.8714882398452
"PITG_10284"	90.9315366604775	7.5714151262026	57.8955134817659	11.6609526794143	6.11622386737637	15.9644376855384
"PITG_10291"	6.27381130280977	6.12393870501681	8.17348425624931	3.5879854398198	3.49498506707221	1.56706136790561
"PITG_10344"	18.8988883689578	9.68695758793568	15.5685414404749	7.25751600327186	2.62123880030416	5.28883211668143
"PITG_10390"	9.21708080289337	6.45797172529045	22.7689918566945	20.2231906608025	56.1694028636606	49.8521397664972
"PITG_10392"	13.1672582898477	17.9264387546856	21.212137712647	28.8669737658229	43.9369551289078	43.5838942948747
"PITG_10429"	0.929453526342189	0.556721700456074	0.48651692001484	5.70815865425877	2.62123880030416	2.15470938087021
"PITG_10451"	16.7301634741594	16.1449293132261	12.4548331523799	7.58369649780093	8.23817908667022	7.93324817502215
"PITG_10485"	6.8934469870379	11.1344340091215	6.90854026421072	15.3304832428664	14.3544029540466	15.572672343562
"PITG_10502"	1.85890705268438	2.78360850228037	2.33528121607123	4.32189155251021	5.86658207687122	6.46412814261064
"PITG_10514"	37.0232321326305	18.9285378155065	26.3692170648043	11.253227061253	14.6040447445518	13.2220802917036
"PITG_10557"	3.71781410536876	2.33823114191551	4.28134889613059	6.84979038511052	9.98567162020632	5.87648012964603
"PITG_10651"	1.78145259215586	3.22898586264523	3.21101167209794	6.93133550874279	7.7388955056599	7.54148283304574
"PITG_10676"	2.71090611849805	2.89495284237158	3.21101167209794	0.815451236322681	1.24820895252579	0.195882670988201
"PITG_10687"	25.4050630533532	30.7310378651753	31.5262964169616	62.055839084156	51.0517461583048	43.9756596368511
"PITG_10724"	11.1534423161063	4.34242926355738	5.54629288816917	3.18025982165845	1.87231342878869	2.84029872932892
"PITG_10727"	0.929453526342189	1.55882076127701	1.65415752805045	4.0772561816134	2.62123880030416	3.62382941328172
"PITG_10795"	27.3414245665661	21.3781132975132	27.9260712088518	13.1287649047952	11.7331641537424	16.8459097049853
"PITG_10808"	0.309817842114063	0.890754720729718	0.778427072023743	1.95708296717443	2.74605969555674	1.86088537438791
"PITG_10834"	11.0759878555778	5.23318398428709	4.96247258415136	2.12017321443897	2.62123880030416	2.93824006482302
"PITG_10835"	4.64726763171094	3.56301888291887	3.98943874412168	9.54077946497537	8.3629999819228	6.36618680711654
"PITG_10849"	2.32363381585547	1.67016510136822	1.26494399203858	4.48498179977474	5.11765670535574	4.40736009723453
"PITG_10887"	1448.16604850166	1860.67526726429	2153.51849475369	3852.35473063561	3031.27544120888	2800.63248845381
"PITG_10923"	5.65417561858165	5.78990568474317	3.60022520810981	11.9055880503111	9.11192535343827	9.59825087842185
"PITG_10924"	2.16872489479844	0.890754720729718	0.48651692001484	2.69098907986485	4.86801491485058	6.75795214909294
"PITG_10942"	85.1224521208388	87.627995651786	103.141587043146	48.4378034375672	50.8021043677997	58.3730359544839
"PITG_11008"	1.70399813162735	1.00209906082093	2.4325846000742	5.05579766520062	12.6069104205105	4.01559475525812
"PITG_11011"	122.300593174526	97.983019280269	76.5777632103358	196.279112582869	153.90416384643	164.933208972065
"PITG_11022"	8.67489957919376	9.24158022757082	9.63303501629382	21.3648223916542	20.3458059261704	18.9026777503614
"PITG_11061"	1.4716347500418	3.34033020273644	1.07033722403265	4.15880130524567	7.11479102939701	4.30941876174042
"PITG_11099"	2297.91893496001	3446.44135884337	3486.18564205833	6796.78605474954	5757.1141517347	4715.18971469248
"PITG_11108"	13.3221672109047	11.3571226893039	17.1253955845224	35.879854398198	22.4677611454642	22.2326831571608
"PITG_11123"	3.02072396061211	4.00839624328373	3.98943874412168	8.48069285775588	6.49068655313411	6.66001081359884
"PITG_11129"	1.78145259215586	3.7857075631013	3.50292182410685	6.19742939605237	8.73746266768053	6.56206947810474
"PITG_11135"	31.5239654351059	23.82768877952	25.5907899927806	39.2232044671209	55.5452983873977	49.8521397664972
"PITG_11161"	121.06132180607	130.829599607177	128.051253347906	60.4249366115106	63.5338356835627	58.470977289978
"PITG_11222"	1.23927136845625	1.67016510136822	1.84876429605639	3.01716957439392	4.24391043858769	4.50530143272863
"PITG_11224"	5.03453993435352	1.11344340091215	5.54629288816917	0.652360989058145	0.499283581010316	0.979413354941006
"PITG_11298"	2.24617935532696	0.668066040547288	1.65415752805045	4.15880130524567	4.61837312434542	5.19089078118733
"PITG_11334"	4.25999532906837	4.11974058337495	2.7244947520831	0.489270741793608	1.37302984777837	1.27323736142331
"PITG_11443"	11.5407146187488	10.4663679685742	9.04921471227602	62.055839084156	71.0230893987175	76.6880656918807
"PITG_11446"	9.52689864500744	10.5777123086654	7.39505718422556	58.5493987679685	59.7892088259854	72.9662949431049
"PITG_11473"	0.774544605285157	0.222688680182429	0.681123688020775	3.66953056345206	2.371597009799	1.66500270339971
"PITG_11526"	3.87272302642579	1.89285378155065	2.14067444806529	0.733906112690413	1.12338805727321	0.881472019446905
"PITG_11598"	18.4341616057867	10.911745328939	17.3200023525283	3.34335006892299	1.49785074303095	2.54647472284661
"PITG_11610"	0.154908921057031	0	0.194606768005936	1.30472197811629	1.24820895252579	1.86088537438791
"PITG_11636"	2.55599719744102	1.89285378155065	2.91910152008904	5.78970377789103	4.61837312434542	5.87648012964603
"PITG_11676"	42.3675899090981	12.9159434505809	14.7901143684511	9.4592343413431	8.61264177242795	7.24765882656344
"PITG_11718"	0.387272302642579	0.334033020273644	0.291910152008904	1.95708296717443	1.24820895252579	1.46912003241151
"PITG_11766"	3158.28308251076	5125.4026630788	5196.09800914249	9282.8522389265	8629.3677723918	7474.00125289031
"PITG_11773"	1.0069079868707	1.00209906082093	0.389213536011872	4.48498179977474	2.87088059080932	4.11353609075222
"PITG_11861"	7.04835590809493	6.12393870501681	6.81123688020775	3.18025982165845	4.24391043858769	2.25265071636431
"PITG_11889"	3.09817842114063	5.56721700456074	12.6494399203858	1.54935734901309	1.87231342878869	2.54647472284661
"PITG_11906"	187.827066781651	170.245495999467	177.578675805416	72.2489795381895	80.5094774379135	103.034284939794
"PITG_11922"	34.9319616983606	24.6070991601585	38.6294434491783	15.1673929956019	18.972776078392	18.2170884019027
"PITG_11926"	25.0177907507106	5.90125002483438	12.162923000371	37.5107568708433	52.4247760060832	38.7847688556638
"PITG_11927"	0.697090144756642	0.111344340091215	1.16764060803562	2.20171833807124	2.87088059080932	2.93824006482302
"PITG_11942"	19.518524053186	16.8129953537734	38.3375332971694	7.6652416214332	7.86371640091248	8.12913084601035
"PITG_11943"	21.7647034085129	12.6932547703985	22.5743850886886	5.54506840699423	2.62123880030416	4.60324276822273
"PITG_11963"	11.1534423161063	10.6890566487566	13.7197771444185	42.5665545360439	37.1966267852686	27.3256326028541
"PITG_11969"	51.507216251463	64.3570285727221	41.0620280492525	98.3434191005153	147.663119083801	126.246381451896
"PITG_11996"	3.56290518431172	5.12183964419588	3.30831505610091	7.82833186869774	9.48638803919601	13.5159042981859
"PITG_11997"	25.0952452112391	36.8549765701921	30.7478693449379	100.789772809483	102.477955002367	168.165273043371
"PITG_12051"	13.0123493687906	8.01679248656746	13.1359568404007	3.5879854398198	5.3672984958609	4.70118410371683
"PITG_12109"	5.8865390001672	1.44747642118579	2.14067444806529	0.570815865425877	0.374462685757737	0.587648012964603
"PITG_12176"	13.2447127503762	6.23528304510803	7.00584364821369	3.75107568708433	3.74462685757737	2.54647472284661
"PITG_12196"	10.6112610924067	7.90544814647625	9.14651809627899	4.15880130524567	5.74176118161864	4.89706677470503
"PITG_12238"	23.1588836980262	12.2478774100336	21.9905647846708	11.4978624321498	4.24391043858769	5.77853879415193
"PITG_12296"	5.11199439488204	8.01679248656746	6.22741657618995	1.30472197811629	2.49641790505158	1.07735469043511
"PITG_12446"	25.4050630533532	23.6050000993375	37.5591062251456	42.1588289178826	55.5452983873977	72.6724709366226
"PITG_12458"	0.309817842114063	0.445377360364859	0.875730456026711	3.8326208107166	2.49641790505158	1.27323736142331
"PITG_12462"	72.2650116731052	101.546038163188	70.3503466341458	48.2747131903027	42.3142834906243	39.1765341976402
"PITG_12468"	12.7025315266766	13.3613208109458	12.4548331523799	22.8326346170351	21.8436566692013	24.0935685315487
"PITG_12515"	1.78145259215586	1.33613208109458	2.14067444806529	4.72961717067155	3.99426864808253	3.72177074877582
"PITG_12545"	70.1737412388353	72.7078540795632	75.4101226023001	8.39914773412361	10.2353134107115	11.3611949173157
"PITG_12555"	17.8919803820871	15.1428302524052	19.5579801845966	8.96996359954949	9.61120893444859	9.99001622039826
"PITG_12561"	304.705847719181	391.041322400346	362.649712179061	119.218970750376	166.386253371688	138.684931059646
"PITG_12562"	860.441602011281	927.832385980092	825.911123417192	410.335062117573	546.341058520539	546.708534728069
"PITG_12572"	5.34435777646759	2.78360850228037	4.28134889613059	0.40772561816134	0.748925371515474	0.391765341976402
"PITG_12666"	7.66799159232306	29.8402831444456	11.3844959283472	51.1287925174321	114.835223632373	72.3786469301403
"PITG_12748"	0.232363381585547	0.445377360364859	0.48651692001484	2.0386280908067	1.24820895252579	1.86088537438791
"PITG_12987"	4.25999532906837	7.12603776583774	7.39505718422556	10.356230701298	14.229582058794	11.9488429302803
"PITG_13012"	2.24617935532696	3.7857075631013	2.23797783206826	0.40772561816134	0.249641790505158	0.489706677470503
"PITG_13013"	31.0592386719348	34.739434108459	21.6986546326618	1.06008660721948	0.624104476262895	1.66500270339971
"PITG_13083"	1.0069079868707	2.33823114191551	2.82179813608607	0.244635370896804	0	0.0979413354941006
"PITG_13122"	26.3345165796954	32.7352359868171	21.30944109665	58.1416731498071	104.599910221661	50.63567045045
"PITG_13171"	14.4065296583039	11.4684670293951	10.9952823923354	30.7425116093651	31.5796864989025	15.6706136790561
"PITG_13273"	19.8283418953	29.9516274845368	22.0878681686737	9.4592343413431	15.1033283255621	12.3406082722567
"PITG_13281"	9.60435310553595	7.90544814647625	7.20045041621963	1.71244759627763	2.49641790505158	1.95882670988201
"PITG_13282"	15.9556188688742	7.23738210592896	13.2332602244036	2.12017321443897	5.11765670535574	2.54647472284661
"PITG_13322"	1.85890705268438	3.11764152255401	1.45955076004452	3.66953056345206	11.1090596774795	5.38677345217553
"PITG_13337"	4.80217655276798	5.12183964419588	6.03280980818401	1.38626710174856	1.24820895252579	2.64441605834072
"PITG_13354"	0.929453526342189	1.22478774100336	0.875730456026711	2.60944395623258	2.9957014860619	4.11353609075222
"PITG_13366"	150.339107885849	59.7919106289823	81.832145946496	34.6566775437139	42.0646417001191	50.1459637729795
"PITG_13390"	14.871256421475	4.45377360364859	8.95191132827305	2.20171833807124	1.74749253353611	3.33000540679942
"PITG_13418"	4.72472209223946	5.23318398428709	6.61663011220182	2.77253420349711	2.87088059080932	1.27323736142331
"PITG_13435"	29.5101494613645	15.031485912314	15.9577549764867	9.7038697122399	6.86514923889185	7.63942416853984
"PITG_13448"	140.579845859256	89.0754720729718	135.543613916134	64.5021927931241	66.6543580648772	72.084822923658
"PITG_13473"	11.6956235398059	17.9264387546856	8.75730456026711	0.40772561816134	1.62267163828353	3.33000540679942
"PITG_13560"	1.39418028951328	0.111344340091215	0.194606768005936	4.15880130524567	3.49498506707221	2.84029872932892
"PITG_13578"	1.0069079868707	0.222688680182429	0.389213536011872	6.84979038511052	11.857985048995	9.89207488490416
"PITG_13624"	2.78836057902657	3.11764152255401	3.69752859211278	12.5579490393693	8.23817908667022	7.44354149755164
"PITG_13636"	1.78145259215586	3.11764152255401	3.01640490409201	0.652360989058145	0.748925371515474	0.489706677470503
"PITG_13638"	15.9556188688742	25.943231241253	21.212137712647	2.93562445076165	4.24391043858769	2.54647472284661
"PITG_13661"	9.99162540817853	7.34872644602017	3.98943874412168	105.600935103787	76.7648505803361	124.973144090472
"PITG_13672"	26.876697803395	15.5882076127701	24.5204527687479	64.9099184112854	38.6944775282995	38.6868275201697
"PITG_13676"	382.315217168754	429.90049709218	617.098061346823	1315.48593443575	931.039057688987	1067.07085020823
"PITG_13737"	234.222288638232	198.304269702453	268.654643232194	114.978624321498	108.594178869744	104.797228978688
"PITG_13752"	41.5155908432844	11.1344340091215	22.9635986247004	7.58369649780093	4.743194019598	6.17030413612834
"PITG_13819"	34.4672349351895	24.0503774597024	21.6013512486589	10.4377758249303	17.1004626496033	13.7117869691741
"PITG_13887"	10.4563521713496	3.34033020273644	6.61663011220182	3.18025982165845	2.62123880030416	2.35059205185841
"PITG_13889"	3.71781410536876	13.6953538312194	10.3141587043146	1.63090247264536	0.998567162020632	1.76294403889381
"PITG_13938"	0.232363381585547	0.445377360364859	0.194606768005936	9.21459897044629	5.11765670535574	6.26824547162244
"PITG_13967"	1.62654367109883	3.11764152255401	3.11370828809497	0.652360989058145	0.499283581010316	0.293824006482302
"PITG_13968"	59.7173890674856	36.298254869736	27.8287678248488	12.2317685448402	15.8522536970775	13.1241389562095
"PITG_13995"	5.11199439488204	3.67436322301009	5.1570793521573	1.87553784354217	0.624104476262895	1.86088537438791
"PITG_14001"	23.1588836980262	10.911745328939	15.9577549764867	8.64378310502042	5.74176118161864	6.26824547162244
"PITG_14003"	35.0868706194176	17.1470283740471	27.0503407528251	10.356230701298	7.36443281990216	9.59825087842185
"PITG_14047"	35.8614152247028	37.4116982706482	36.488769001113	14.9227576247051	19.0975969736446	16.7479683694912
"PITG_14101"	5.18944885541055	2.44957548200672	3.79483197611575	7.82833186869774	7.36443281990216	8.52089618798675
"PITG_14103"	0	0.111344340091215	0	5.70815865425877	4.61837312434542	4.30941876174042
"PITG_14188"	7.82290051338009	11.8025000496688	8.95191132827305	2.52789883260031	1.49785074303095	1.86088537438791
"PITG_14206"	4.49235871065391	6.34662738519924	18.8768564965758	3.26180494529072	2.9957014860619	1.86088537438791
"PITG_14210"	17.0399813162735	7.79410380638503	14.4009008324393	4.89270741793608	4.24391043858769	4.21147742624632
"PITG_14221"	27.4188790270946	30.2856605048104	43.1053991133148	91.1674482208757	77.388955056599	54.553323870214
"PITG_14227"	8.21017281602267	5.01049530410466	5.83820304017808	2.44635370896804	3.24534327656706	1.66500270339971
