"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PITG_05195"	2.23753484112999	1.59380857367489	29.6717474483486	5.11752629649355e-08	3.42600108670613e-06
"PITG_12458"	2.22935068095691	0.79388698290286	17.5061779013655	2.86375618906303e-05	0.000832265267658704
"PITG_22512"	2.22229548378783	0.703831695072945	22.6227937417228	1.97131930309962e-06	8.97628672144188e-05
"PITG_02406"	2.22099567957917	1.74992961263045	41.2185924647033	1.36121575787694e-10	1.56220343151448e-08
"PITG_09355"	2.17909162293946	2.80007253410864	29.6918700737864	5.06467828991603e-08	3.42600108670613e-06
"PITG_12748"	2.17705960252797	0.316101792361011	18.7625801178984	1.48043539800175e-05	0.000473024344355844
"PITG_11718"	2.17626627349481	0.19581389065771	18.1359035292371	2.05686393455525e-05	0.000633795854025833
"PITG_16199"	2.17086498647504	2.45428552201253	29.0023907558077	7.22890282511948e-08	4.64591257566393e-06
"PITG_16829"	2.15637530255682	0.396923179884507	18.6366824033821	1.58148114572742e-05	0.000502455323333227
"PITG_11473"	2.13854771332836	0.824279967435978	19.3111094323485	1.11058292321956e-05	0.000375762982104748
"PITG_07521"	2.13154269955623	1.75632025120807	27.9951591612746	1.21619310736796e-07	7.31471865164036e-06
"PITG_00692"	2.11896494462312	1.29045143240286	17.1024674003762	3.54162633273917e-05	0.000985957211988054
"PITG_08869"	2.10437314854242	4.38646658731921	56.270526899584	6.31550471392739e-14	1.20390646639901e-11
"PITG_22899"	2.07687229593614	1.24995186371826	19.4911916273475	1.01064650515419e-05	0.000349745884414438
"PITG_23106"	2.06096577049736	3.98484729957013	63.0582019633459	2.00687952590329e-15	4.42575961330085e-13
"PITG_22856"	2.05254952040978	1.12599567783278	21.6703177448623	3.23762440408941e-06	0.000136893088995464
"PITG_00698"	2.05160046942145	1.65979369279848	11.8023749727865	0.000591552100183586	0.00965629386177763
"PITG_11008"	2.04732572784245	2.18717947668562	20.0644714159335	7.48747930761275e-06	0.000274102721245472
"PITG_16516"	2.03876055071309	4.54961126784062	55.566996516196	9.03274611238613e-14	1.69318825876678e-11
"PITG_08867"	2.03330050217513	0.611673183983254	19.2009441109965	1.17655187671783e-05	0.000389196439924865
"PITG_16521"	2.02615154153861	3.81666553946626	66.0437268092818	4.41029310569506e-16	1.10227925688338e-13
"PITG_05386"	2.01572060742011	3.02306975537831	16.8591071470701	4.02596810461425e-05	0.00109108586199028
"PITG_11997"	2.00427451494706	6.27632972690497	57.2873783407553	3.76564067967645e-14	7.30209667660708e-12
"PITG_15671"	2.00079277186393	1.2154160049709	23.8864657755979	1.02187669567412e-06	4.99697704184645e-05
"PITG_00689"	1.99594798693307	5.99167680237632	76.3870928339427	2.33170302905063e-18	7.49276113363783e-16
"PITG_04540"	1.98397455999197	0.345508335498172	14.7873068374306	0.000120342814917595	0.00276743601029287
"PITG_05196"	1.98321129239744	3.36409331486025	50.580643802494	1.14367445941236e-12	1.81167699225504e-10
"PITG_07531"	1.97502588079271	0.381257455021448	13.4986107966555	0.000238740132349478	0.00478629281378712
"PITG_07436"	1.97057029448422	1.53675478441216	15.7175730611599	7.3537784743428e-05	0.00181775706595458
"PITG_10924"	1.95712414144943	1.65074925102954	16.1104313169434	5.97539985901099e-05	0.00151705016285094
"PITG_11927"	1.95586388335336	0.877283501636589	17.7186829706078	2.56098922741836e-05	0.000759985378384547
"PITG_18344"	1.94855491817173	0.609781818388728	17.0134913443777	3.71151587638173e-05	0.00102062149295025
"PITG_02510"	1.94717716998329	6.5064632154175	17.2344357505312	3.30393072249096e-05	0.000933779379907915
"PITG_07449"	1.94300754017682	1.97781906685788	25.389521512168	4.68455786342308e-07	2.48524633443016e-05
"PITG_09201"	1.91959306841759	0.52743049789759	15.9900165682605	6.36773922499475e-05	0.00159861524695348
"PITG_17224"	1.91438259016304	2.71290007336129	40.6357391393567	1.83421003905954e-10	1.98359233743295e-08
"PITG_06277"	1.91425301128383	0.144767159914958	12.5469239463921	0.000396859048832452	0.00707365090684405
"PITG_17647"	1.88015729287725	2.80109840174658	39.6322004197424	3.06586308729078e-10	3.16346441676692e-08
"PITG_20358"	1.87026306136851	0.641994729672763	11.9535983187373	0.000545419436407981	0.00906105229140408
"PITG_18366"	1.86654153875844	1.50231886112789	19.307721705035	1.11255510839229e-05	0.000375762982104748
"PITG_22661"	1.84687409308849	5.16444390188855	42.6039452276957	6.70240638929294e-11	8.01935794259337e-09
"PITG_03188"	1.84214224742072	0.709559904265132	16.1349864480137	5.89842752364673e-05	0.00150255910002772
"PITG_23349"	1.81749047002106	1.56038823521474	14.3753118317857	0.000149752906233551	0.00327042900273542
"PITG_14723"	1.81407687931929	6.13258624556745	50.587057873388	1.13994286507738e-12	1.81167699225504e-10
"PITG_08174"	1.8011923206147	0.0400012389217448	12.2813834695636	0.000457499097355064	0.00792833951918707
"PITG_07718"	1.79067315324653	0.933190866549812	18.8556401720109	1.40993581568643e-05	0.000454371006275796
"PITG_16519"	1.77632593925268	0.818541290689483	17.5148180356441	2.85077168497474e-05	0.00083063806064536
"PITG_10808"	1.75246865678427	0.657296032026779	14.9927389005296	0.000107925652750054	0.00252357550203712
"PITG_16524"	1.74628955876221	0.922744055786764	17.6978067131818	2.58924978029364e-05	0.000766349796814804
"PITG_17225"	1.73352218240978	0.359708832378831	13.8601978640648	0.000196925171974727	0.00408637898376338
"PITG_08104"	1.72713928492153	0.610790069352627	16.1328892559429	5.90496240964036e-05	0.00150255910002772
"PITG_09428"	1.72599200470558	4.14715068351587	51.8750437106696	5.91474305103958e-13	9.92882314851376e-11
"PITG_09799"	1.71954046887243	1.96493908711519	26.6727348470437	2.40998320888224e-07	1.34851150001485e-05
"PITG_19714"	1.71296408878342	1.43132940887595	20.2881349100394	6.6612393537359e-06	0.000250565080305912
"PITG_10390"	1.71251252052814	4.78286663801641	15.5803102580074	7.90737468309838e-05	0.00192082598403472
"PITG_22659"	1.7083914251203	0.268473794049161	11.9023738684119	0.000560624514370134	0.00924537230662889
"PITG_02843"	1.70792070141871	1.63378811559493	20.0720861311745	7.45772583954644e-06	0.000274102721245472
"PITG_07041"	1.69495884198974	3.5785088591348	40.573500650641	1.89357341875274e-10	2.02828764197257e-08
"PITG_08847"	1.69417417584312	1.48659833004234	19.321635630569	1.10447740712559e-05	0.000375288743140228
"PITG_00582"	1.68914696126715	2.74105757903673	21.2171214722614	4.10084777623311e-06	0.000168945915528549
"PITG_13354"	1.68106178524283	1.197783643616	18.4756212911233	1.72091577326174e-05	0.000542160775962879
"PITG_09200"	1.67913071504406	0.529664842049426	12.6379925347168	0.000377985653636625	0.00689931300875655
"PITG_00972"	1.66021372921528	4.62662709572011	39.9476308590234	2.60863779610662e-10	2.71660641600103e-08
"PITG_02772"	1.65809316305888	2.70075523885437	35.7952655447759	2.19179876711539e-09	1.97209285869974e-07
"PITG_15300"	1.64775335438048	1.63629031305683	21.2083433557918	4.11967243726948e-06	0.000169102028839306
"PITG_17948"	1.64106204649972	4.58112140645682	34.0454517207526	5.38396108420473e-09	4.38792828362685e-07
"PITG_13322"	1.64033501730861	2.17370935395499	14.4511535758772	0.000143841729135627	0.00315974204607109
"PITG_07530"	1.64022564077616	2.17701446890312	27.135870877173	1.89646169718888e-07	1.09195340505184e-05
"PITG_05733"	1.62845946457954	4.13884243931217	40.6925202961905	1.78167847682192e-10	1.95225424597629e-08
"PITG_11963"	1.58999895437345	4.58189833777374	41.0768658013598	1.46358471580173e-10	1.66272093925475e-08
"PITG_16427"	1.58752888655669	1.50464477256815	20.0056769030194	7.72125945359154e-06	0.000280122201463647
"PITG_06236"	1.58610259921575	2.92828099850423	31.7942230751472	1.71401790933918e-08	1.26826048857485e-06
"PITG_09063"	1.57700916445776	2.913599717553	12.1619254929636	0.000487749982339605	0.00834965609037067
"PITG_23339"	1.57132007326148	3.49539314198634	19.4561767842335	1.02934417782846e-05	0.000355123741350819
"PITG_11926"	1.57005220456593	4.84782202996776	16.7309315578384	4.30729871020604e-05	0.00114525268542996
"PITG_13624"	1.56500510173648	2.70206275314382	26.2455811619448	3.00641949610434e-07	1.65750980748458e-05
"PITG_11298"	1.56076153725559	1.71205276741056	17.357878230267	3.09612154683629e-05	0.000888318342787443
"PITG_22087"	1.55876488196788	4.90149487444017	16.4523579149371	4.98880934471039e-05	0.0013018361647322
"PITG_15534"	1.55375566434845	3.43388411764981	22.7254418038795	1.86877166680323e-06	8.64941355413001e-05
"PITG_17001"	1.53893335284498	5.51233837631712	40.0939736774402	2.42034500393782e-10	2.5440766597466e-08
"PITG_02509"	1.5326361176392	3.19406145107382	20.6482719197521	5.51869741799818e-06	0.00021322467063177
"PITG_16256"	1.52010714598216	1.71635280749476	17.9344503592099	2.28644744056263e-05	0.00068807215293941
"PITG_09198"	1.50231354962787	1.80720608019845	13.0360293934663	0.000305555227565206	0.00578548761687856
"PITG_00213"	1.50136059374697	5.67652039924473	47.9108525726544	4.46045793990217e-12	6.35022410760502e-10
"PITG_05413"	1.50086026211209	5.50297831994238	29.0593977315832	7.01927687662719e-08	4.53711534663368e-06
"PITG_00436"	1.49858425775891	1.68433971657538	14.918348939575	0.000112265724497756	0.00260908700266213
"PITG_15627"	1.49397666881962	2.81487759151759	20.6714589653518	5.4522678171245e-06	0.000211453986686894
"PITG_03943"	1.4846526320558	1.79805431043038	18.3112776398664	1.87593342325484e-05	0.00058444939643621
"PITG_00360"	1.48355540590025	1.32555577395951	13.7890021915672	0.000204530014569533	0.00422082398874044
"PITG_19382"	1.48238351339871	2.35343900987807	22.0975035877128	2.59146534517577e-06	0.000111671305506482
"PITG_17261"	1.48039792756725	12.5302168100143	29.1011115177826	6.86975595772959e-08	4.49210146840609e-06
"PITG_00716"	1.47301377794841	3.14830291942355	27.8909385415798	1.28349444607993e-07	7.678437252692e-06
"PITG_08733"	1.47077564136014	6.50909701662208	31.4274480595757	2.07033348507766e-08	1.49263081453003e-06
"PITG_09473"	1.46894217392838	1.96287277066668	18.0181162890458	2.18812697798099e-05	0.000665098802362871
"PITG_04924"	1.4661045341846	2.19963796689261	18.3395851845396	1.8482657686055e-05	0.000577429030541835
"PITG_01415"	1.46289274813529	1.0868503380346	13.2705147879844	0.000269613160104141	0.00524169713597123
"PITG_14722"	1.46252721986758	5.33038605947883	34.6951974660056	3.85581628450747e-09	3.26062900389891e-07
"PITG_17792"	1.46038245007475	2.38167377608943	23.5954956526395	1.18865436945631e-06	5.73768055505371e-05
"PITG_10651"	1.449474022837	2.38541739128839	22.4701741413479	2.13432002272605e-06	9.56362442055773e-05
"PITG_19201"	1.44887398209431	2.39076677507175	21.2478519030713	4.03562382801561e-06	0.000166870077917984
"PITG_23337"	1.42074686104201	5.14638393397469	35.5507440535094	2.48492112093869e-09	2.14983906516903e-07
"PITG_11061"	1.41524012923399	1.88652022770955	11.9025304736699	0.000560577382623619	0.00924537230662889
"PITG_13122"	1.40732235870069	5.61607919157818	23.0570754685394	1.57262700175389e-06	7.44357200869887e-05
"PITG_15596"	1.40196467279286	2.24315514223967	16.9354195117482	3.86732090179435e-05	0.00105495151923508
"PITG_00179"	1.39619764000865	12.029423479215	21.8368336389938	2.96846519315851e-06	0.000126463363740355
"PITG_04885"	1.39253428336397	3.01781273627098	26.493326896318	2.64450049922253e-07	1.47241074825524e-05
"PITG_14479"	1.39224748148792	3.27649222183229	19.9166223937527	8.08939213562779e-06	0.000291607029966044
"PITG_00200"	1.39071117105573	2.97775442021009	20.80046210446	5.09706637838846e-06	0.000200443026425647
"PITG_01943"	1.38355825129173	11.7693871762004	18.9974448986509	1.3089361404388e-05	0.000429201305291987
"PITG_10849"	1.3825149039512	1.76003502183949	16.8637154402081	4.01620485552726e-05	0.00109106898575157
"PITG_11996"	1.36792947231235	2.86641665133937	20.6921385317039	5.3936993391023e-06	0.000210476629003724
"PITG_09073"	1.36531780515434	0.931804004224989	11.7738379555146	0.000600689996228364	0.00976851967373944
"PITG_06937"	1.36367708253375	5.78904288812773	22.1208879108724	2.56008915174914e-06	0.000111171130076149
"PITG_08938"	1.36327895707422	5.188757663819	15.639538157119	7.66353627098247e-05	0.00187520419493064
"PITG_06011"	1.36231686800904	3.87328018602193	19.5995526626659	9.5491553844957e-06	0.000332505729440938
"PITG_23076"	1.36121907788484	4.55133713542968	23.3410938395081	1.35670236475633e-06	6.49311978570829e-05
"PITG_00965"	1.36000485583625	3.90607039663157	20.6410299287552	5.53961134307093e-06	0.00021322467063177
"PITG_10727"	1.34923321786926	1.38033866285316	12.8862663282684	0.000331002104259543	0.00619431059335621
"PITG_19999"	1.347987424354	12.2579480747146	22.018176472719	2.70080617227095e-06	0.000115497973458294
"PITG_10095"	1.34692294232932	2.34327024811864	16.6962411870382	4.38678297649576e-05	0.00116363556926056
"PITG_00514"	1.34471328979734	3.96557676132098	19.7338057719735	8.90127589698485e-06	0.00031383275866266
"PITG_00628"	1.34295798414569	4.36859820341377	16.7360963170776	4.29558942658377e-05	0.00114484583603762
"PITG_02052"	1.32367563141808	7.0890082327356	32.1138234522368	1.45399066878642e-08	1.09020220345606e-06
"PITG_06392"	1.31171546095125	2.26229324949149	13.0200697745218	0.000308170333038358	0.00582519619442423
"PITG_01041"	1.30962778197083	10.1520718340945	16.3125591741157	5.37068177493132e-05	0.0013854141725379
"PITG_11222"	1.30467370692715	1.54103003974962	13.4458571179714	0.000245547814039575	0.00486210609947729
"PITG_19864"	1.30075063184593	7.6176887176094	36.3287546881717	1.66686347784116e-09	1.51187205929673e-07
"PITG_19863"	1.28572951741538	4.14051168134483	33.8987877577389	5.80548612149995e-09	4.663878743465e-07
"PITG_07853"	1.27320896404529	1.32379198302549	12.1262760056583	0.000497163013905382	0.00848198391156498
"PITG_15318"	1.2680255601402	1.17119999704936	12.240567439076	0.000467616062296247	0.00807876782280474
"PITG_01939"	1.26581816193328	5.39190770516529	22.6090112835622	1.9855115087295e-06	9.00445481398415e-05
"PITG_10502"	1.25968111347144	2.03204177271542	15.1452676680476	9.95475115048198e-05	0.00234228213785504
"PITG_11129"	1.25622037770751	2.38586908842375	14.6533093749208	0.000129207581075064	0.00291637558382109
"PITG_11969"	1.24596982173311	6.46464030169657	26.4096566265444	2.76156410461939e-07	1.53001534407164e-05
"PITG_08190"	1.23825290895245	2.37836897994742	17.2774605237357	3.22995535293707e-05	0.000922012889707697
"PITG_12515"	1.23384683679659	1.65170298773846	13.5670463123512	0.000230191323574194	0.00463971651655728
"PITG_19736"	1.22959950970226	4.81333801085547	28.3212705759452	1.02760607776979e-07	6.42082530926491e-06
"PITG_00631"	1.22546870174678	10.2642430765917	25.0873943562671	5.47898567066774e-07	2.80822243746494e-05
"PITG_15129"	1.22121934996276	1.67326715923063	13.4562293649879	0.000244194032549699	0.00485431445545632
"PITG_03273"	1.2191361929636	3.09468425837122	18.1270227501738	2.06647890403669e-05	0.000635018804199472
"PITG_23123"	1.21650553424614	4.47642756681801	19.8229554790943	8.4956238206471e-06	0.000304300258314707
"PITG_06374"	1.21612722840676	5.06336769006021	17.4649618461911	2.92651894103007e-05	0.000848313364169206
"PITG_14632"	1.21572442553095	8.16551092875348	24.1844592487897	8.75357894351937e-07	4.33707058932874e-05
"PITG_13676"	1.21319620861781	9.62695225285311	25.3040077335934	4.8969022269735e-07	2.56164927194284e-05
"PITG_08154"	1.21033592710431	3.08890576317536	17.2603489770313	3.25917489507085e-05	0.000927998482148401
"PITG_06577"	1.20621578818606	3.06256531506406	14.1618755369351	0.000167734988834584	0.00361039030511305
"PITG_06201"	1.20173841485906	2.96602383971832	18.9088280847156	1.37116673159635e-05	0.000445708445961393
"PITG_18795"	1.19567145327127	2.54857633292107	11.9118120919683	0.000557791129672321	0.00923253524097174
"PITG_15669"	1.18149507099888	2.94520899475713	11.7281033509612	0.000615633022014237	0.009947716892693
"PITG_14390"	1.17557554736514	3.56750658830879	22.6815442743322	1.91195463278362e-06	8.77704234894587e-05
"PITG_18306"	1.17516709181602	10.7762036989807	31.5451867941021	1.9485275581269e-08	1.41387673846795e-06
"PITG_00368"	1.16597345470957	4.4066678524649	25.361149726368	4.75396604528439e-07	2.4984979491268e-05
"PITG_15638"	1.16333764447552	10.3455985594873	18.6850098237453	1.54189907088368e-05	0.000491267389524893
"PITG_10392"	1.15425550560675	4.8197990605052	19.4444357035289	1.03569127684442e-05	0.000356220788705479
"PITG_00124"	1.15090193061931	2.34582894797928	15.264416016874	9.3460681303527e-05	0.0022176208494109
"PITG_14221"	1.14686393044412	5.75924454486351	19.101903701229	1.23921217662052e-05	0.000407526881592134
"PITG_11022"	1.13880762219906	3.89402502860104	25.6901743626728	4.00862826559956e-07	2.17802135764243e-05
"PITG_11636"	1.13837716959256	2.04940644035746	13.6168831158504	0.000224160528647946	0.00455078242906759
"PITG_15531"	1.13446456895639	4.67767744300773	11.9630683569359	0.000542654355392706	0.0090284519750026
"PITG_22547"	1.12560318269449	1.6808934380469	12.0434845785661	0.000519737227104824	0.00872460387051934
"PITG_20239"	1.12279848898822	6.07855464152073	18.2649723560007	1.92209184897468e-05	0.00059553077205009
"PITG_00707"	1.12239750587278	4.12687165162642	16.9843927857178	3.76883526493261e-05	0.00103385585913895
"PITG_09767"	1.1196751019149	5.76261473121387	17.4479325928648	2.95285251872829e-05	0.000851557237900951
"PITG_10557"	1.11342744222635	2.50113434261181	12.1151393735537	0.000500140998056071	0.00848429231543987
"PITG_15137"	1.11187245926944	2.53188800722529	13.2937774841343	0.000266288421869569	0.00519054745366905
"PITG_00147"	1.10829062194044	4.08646726375828	14.1669541203498	0.000167282831195661	0.00361039030511305
"PITG_00384"	1.09965758496749	4.597627711722	19.345114990243	1.09097982002592e-05	0.000372955928140777
"PITG_19964"	1.0954111740054	3.56600357378904	18.0155183915059	2.19111504892692e-05	0.000665098802362871
"PITG_00562"	1.08552246652343	3.74557771573866	22.0549312965206	2.64958112135299e-06	0.000113739843022355
"PITG_13672"	1.0854443130403	5.1339790282055	14.8004718200831	0.000119505598329899	0.00275426119757453
"PITG_16439"	1.08490488844397	5.75959133389312	26.7145880466592	2.35834296626326e-07	1.32621416707815e-05
"PITG_09366"	1.07873594934221	4.21540482740549	23.0539945732835	1.5751490513651e-06	7.44357200869887e-05
"PITG_13171"	1.07633501960466	4.27158565515937	14.4613580634156	0.000143064520119061	0.0031520066053865
"PITG_03004"	1.07595862440625	3.55816899304736	14.2724531567042	0.000158162679700471	0.00343408428299458
"PITG_04334"	1.07415397105829	4.01887200680619	11.8270747266316	0.000583756325692726	0.00954288865561932
"PITG_00416"	1.07270172852555	4.8725867599425	22.6852692916968	1.90825170623688e-06	8.77704234894587e-05
"PITG_00570"	1.07018538640477	4.3344752224303	17.8868716324005	2.34432736247157e-05	0.000699380632512406
"PITG_08185"	1.06360721995272	6.99937335901537	19.7768025847773	8.70325822638827e-06	0.000307816180101223
"PITG_10139"	1.06105828530086	4.1316967950323	17.6771884030419	2.61746872719445e-05	0.000770645831799896
"PITG_18521"	1.05578833952788	3.27785342517662	13.4128877422498	0.000249901403681828	0.00492231363784505
"PITG_20795"	1.05081116646989	9.55378555962768	21.160560153535	4.22367470910526e-06	0.000172740616193843
"PITG_08968"	1.04550170993821	5.74839512236852	22.2948810449451	2.33829103623543e-06	0.000103132389351137
"PITG_07057"	1.04512562298557	4.12128565580697	20.4867547026896	6.00453325964047e-06	0.000227383789801941
"PITG_04076"	1.04424185259313	2.62029217289167	12.3019498352254	0.000452485343664898	0.00786569190138965
"PITG_04079"	1.04031552038313	2.95566396250129	14.7066744985937	0.00012560096636998	0.00285380619952155
"PITG_08834"	1.03764293037329	11.297720912175	22.1586791832324	2.51018587466176e-06	0.000109426591210546
"PITG_14101"	1.03064315803671	2.59919784617052	11.7217537916544	0.000617737105049902	0.00995370948495164
"PITG_10923"	1.02762371235282	2.96463997391726	14.2040271390804	0.000164019111359598	0.0035475441258873
"PITG_20189"	1.02613698877126	9.38931098714457	22.5616729504346	2.03504239042699e-06	9.19201677314552e-05
"PITG_01938"	1.02256876479431	7.74162652466354	12.4392971383718	0.000420393959107332	0.00739932841640087
"PITG_06476"	1.02236781328921	3.47302530371365	16.335956595293	5.30478008023969e-05	0.00137156003591852
"PITG_08850"	1.01670848537812	4.93239513411708	13.0840301673347	0.000297823990494798	0.00568697185245331
