"US24_1_C"	"US24_2_C"	"US23_2_C"	"US8_2_C"	"US24_1_M"	"US24_2_M"	"US23_2_M"	"US8_2_M"
"PITG_09223"	0.329437805043782	0.115756732081836	0.442857155280339	2.16225041126495	0.47334308604581	0.576756258025297	1.26706138947356	3.348822906435
"PITG_09306"	44.5247864201481	16.0612465763547	5.63061240285002	3.02715057577093	6.01821923686815	11.650476412111	8.80762185365769	1.65678606949942
"PITG_09345"	1193.85726410905	1638.76805608255	1540.60514525845	2900.97494792588	2536.64559811949	2009.70718108915	2499.973929304	4426.36836542347
"PITG_09346"	11.6316886550074	11.9518825874496	18.4418372520313	42.7792927521034	15.9246138233983	21.6283596759487	29.0806040852347	50.5496005034504
"PITG_09367"	48.9848674730486	92.9526558617143	211.337761030567	30.93681357656	169.524445245264	185.282947890627	170.218881298058	50.6201020383227
"PITG_09480"	2.35674737454398	1.64953343216616	4.17551032121462	0	2.50195631195642	1.58607970956957	4.32655108600729	0.0352507674361579
"PITG_09531"	11.9104437208137	16.9004828839481	12.3051023860037	0.532246255080603	18.358949694491	12.0253679798275	10.0437793068026	3.77183211566889
"PITG_09534"	2.43277148340024	3.09649258318911	1.77142862112136	0.0665307818850753	3.34721182275251	1.90329565148348	1.60700468908842	0.458259976670052
"PITG_09556"	979.950763157159	1233.85100726029	972.60921095747	2005.43735836183	1535.66021201433	1295.53874458932	1531.25914114696	2933.11060606039
"PITG_09714"	4.25735009595042	0	15.4683677808633	0	2.40052565066089	0.0288378129012649	15.0811209283683	0
"PITG_09733"	6.28465966545062	2.86497911902544	18.8214290994144	0.0332653909425377	6.08583967773184	2.10516034179234	17.7697633889585	0
"PITG_09879"	1.59650628598141	0.781357941552393	0.379591847383148	45.1744008999661	0.202861322591061	1.12467470314933	1.5761007527598	3.06681676694573
"PITG_09880"	0.557510131612555	0.318331013225049	1.58163269742978	34.5627411892966	0.338102204318436	0.778620948334152	1.82333224338878	0.916519953340104
"PITG_10146"	660.725530069734	830.323039223009	682.664304864643	1661.97219688012	1493.49886713583	846.07259271021	1096.78070030285	2333.24829659929
"PITG_10226"	1.72321313407517	1.15756732081836	2.75204089352782	6.61981279756499	0.101430661295531	0.490242819321503	0.247231490628988	3.52507674361579
"PITG_10256"	17.814982841983	10.2734099722629	10.3438778411908	1.63000415618435	11.5292851672587	5.70988695445044	9.88925962515951	1.09277379052089
"PITG_10290"	5.19498077184426	10.5338626194471	13.6969391597419	2.22878119315002	5.00391262391285	9.94904545093638	15.761007527598	0.0705015348723157
"PITG_10292"	214.666742040452	135.724768365953	126.846942333869	52.7921754258073	218.211162667118	95.8857278967057	111.717729827974	21.890726577854
"PITG_10344"	46.171975445367	31.5726486753208	30.8418375998807	16.333306952786	27.3186581089296	17.7352549342779	19.4694798870328	5.78112585952989
"PITG_10569"	4.15598461747541	4.71708683233482	4.71326543834075	0	5.30820460779944	11.4197739089009	5.90265183876708	0.0352507674361579
"PITG_10570"	2.05265093911895	1.79422934726846	0.442857155280339	0	2.90767895713855	5.47918445124033	0.370847235943482	0.0705015348723157
"PITG_10643"	6.15795281735686	20.4600023954645	22.3959189956057	1.09775790110374	10.4135478930078	5.07545507062262	11.3108406962762	1.16327532539321
"PITG_10654"	24.9612490744712	27.5790414184974	29.3234702103482	3.75898917650676	28.5020158240441	20.2441446566879	3.27581725083409	1.76253837180789
"PITG_10674"	17.713617363508	26.3057173655972	39.4775521278474	5.3889933326911	14.0988619200788	20.7632252889107	6.89157780128303	3.5955782784881
"PITG_10728"	5.04293255413175	4.42769500213023	11.8306125767748	1.29735024675897	4.86867174218547	3.05680816753408	10.7236659060323	0.916519953340104
"PITG_10757"	0.30409643542503	0.202574281143213	0.158163269742978	2.99388518482839	0.338102204318436	1.5572418966683	0.80350234454421	5.11136127824289
"PITG_10934"	33.1465114613283	11.98082177047	3.38469397249973	2.39510814786271	6.0520294573	5.47918445124033	6.24259513838194	0.387758441797736
"PITG_11135"	12.3665883739512	13.9197470328408	9.23673495298993	29.4066055932033	24.7828915765413	28.7224616496598	17.8624751979444	50.5848512708865
"PITG_11253"	1.0643375239876	0.260452647184131	0.253061231588765	4.25797004064482	0.338102204318436	0.692107509630357	0.80350234454421	2.78481062745647
"PITG_11375"	4.33337420480668	1.47589833404341	0.695918386869104	0.133061563770151	1.52145991943296	0.692107509630357	1.32886926213081	0
"PITG_11446"	4.07996050861915	3.12543176620957	4.83979605413513	9.78002493710607	11.9011975920089	28.1168675787332	18.5732657335027	68.4569903610186
"PITG_11460"	14.7993598573515	11.8071866723473	40.4581644002538	4.82348168666796	13.9298108179195	14.2747173861261	33.0672118716271	4.9351074410621
"PITG_11524"	26.8871931654964	25.9873863523722	38.876531702824	72.6848792094448	13.1183655275553	24.4833031531739	29.0497001489061	49.6683313175464
"PITG_11848"	6.28465966545062	1.18650650383882	1.32857146584102	0	0.439532865613966	1.87445783858222	0.679886599229716	0
"PITG_11983"	24.0743011378149	8.5370589910354	4.65000013044356	2.5614351025754	11.0897523016447	5.07545507062262	9.45660451655878	1.05752302308474
"PITG_12143"	1.31775122017513	0.810297124572852	1.86632658296714	0.0665307818850753	2.70481763454748	10.4969638960604	2.37960309730401	0.176253837180789
"PITG_12173"	1.4951408075064	7.61100513438072	1.10714288820085	0	2.97529939800223	6.83456165759977	1.17434958048769	0.0705015348723157
"PITG_12490"	21.5908469151771	16.8426045179071	16.2275514756296	6.85267053416276	14.7750663287156	7.58434479303266	12.3615745314494	2.96106446463726
"PITG_12552"	3.0916470934878	4.05148562286426	8.92040841350397	0	3.14435050016145	4.90242819321503	5.87174790243846	0
"PITG_12553"	2.61016107073151	2.28619545861626	10.1540819174992	0	1.21716793554637	0.576756258025297	5.31547704852324	0
"PITG_12604"	2.20469915683147	2.51770892277993	2.40408170009327	0	3.68531402707095	0.490242819321503	0.401751172272105	0
"PITG_12739"	2.35674737454398	1.85210771330938	2.1510204685045	0	2.19766432806983	1.98980909018728	2.53412277894712	0.0352507674361579
"PITG_12878"	21.4641400670834	9.02902510238321	7.52857163976576	2.66123127540301	5.13915350564022	6.57502134148839	6.61344237432542	1.55103376719095
"PITG_12920"	9.50301360703219	6.54025536262373	6.26326548182194	0	5.24058416693575	10.4969638960604	6.30440301103919	0.105752302308474
"PITG_12947"	619.267049373455	784.628069233705	738.242877852325	1478.48030044109	1162.69967043067	1136.46936862595	1161.30811935701	2606.2302396249
"PITG_12985"	8.23594512609456	6.62707291168511	5.28265320941547	23.5851621782592	12.9493144253961	17.1584986762526	14.1540028385095	36.0262843197533
"PITG_13019"	1.72321313407517	1.64953343216616	6.5163267134107	0.0665307818850753	1.18335771511452	0.865134387037946	3.12129756919097	0.0352507674361579
"PITG_13231"	5.37237035917553	13.8039903007589	1.67653065927557	0.166326954712688	0.811445290364245	1.24002595475439	2.96677788754785	0.211504604616947
"PITG_13269"	10.7447407183511	3.73315460963921	4.30204093700901	0.56551164602314	4.36151843570782	2.76843003852143	8.31315887239971	0.0705015348723157
"PITG_13372"	17.8403242116018	14.7300441574136	14.551020816354	2.32857736597764	4.36151843570782	11.1313957798882	4.01751172272105	0.528761511542368
"PITG_13394"	3.72518133395662	3.03861421714819	6.04183690418177	0.665307818850753	2.77243807541117	2.88378129012649	6.27349907471057	0.740266116159315
"PITG_13414"	27.0392413832089	14.122321313984	13.7602044676391	2.86082362105824	14.7412561082838	5.94058945766056	9.11666121694392	1.12802455795705
"PITG_13551"	98.5019037080909	53.9136979671151	74.8744918963259	22.6869966228107	52.946805196267	23.9353847080498	47.1285029011508	14.5938177185694
"PITG_13562"	4.84020159718173	1.56271588310479	2.24591843035029	0.099796172827613	1.65670080116033	1.09583689024807	2.626834587933	0.176253837180789
"PITG_13573"	13.9884360295514	16.3506384065593	10.1857145714478	2.79429283917316	16.431767129876	6.86339947050104	5.59361247548085	2.60855679027568
"PITG_13638"	0.937630675893842	2.02574281143213	1.13877554214944	21.8553618492472	0.0338102204318435	0.663269696729092	0.556270853915222	3.38407367387115
"PITG_13763"	163.097054866291	131.875857024232	99.4530640143847	34.462945016469	178.687014982293	59.8384617701246	63.3221655373495	24.9575433447998
"PITG_13930"	10.440644282926	2.31513464163672	95.3408190010673	1.43041181052912	13.6931392748966	14.5630955151388	18.63507360616	1.37477993001016
"PITG_13983"	3.72518133395662	5.06435702858032	12.5581636175925	1.26408485581643	6.15346011859553	7.03642634790863	9.24027696225842	1.339529162574
"PITG_14194"	5.24566351108177	3.18331013225049	5.85204098049019	1.09775790110374	13.2536064092827	9.80485638643006	15.3592563553259	1.93879220898868
"PITG_14221"	16.5732557306641	16.9004828839481	18.7265311375686	35.5607029175728	32.0520889693877	26.0117072369409	43.0491833057725	80.9005112659823
"PITG_14237"	6.63943884011315	5.03541784555986	1.86632658296714	140.346684386566	7.23538717241452	9.689505134825	4.20293534069279	108.219856029005
"PITG_14297"	18.4231757128331	21.2124211539964	101.857145714478	6.02103576059932	34.6892861630715	19.926928714774	106.031405543507	5.74587509209373
"PITG_14530"	38.4175163420288	13.3409633724316	1.07551023425225	1.7630657199545	5.10534328520838	4.55637443839985	1.94694798870328	0
"PITG_14588"	1.59650628598141	1.04181058873652	2.94183681721939	8.71553242694487	1.25097815597821	2.82610566432396	3.12129756919097	9.48245644032646
"PITG_14767"	1.08967889360636	0.752418758531934	2.94183681721939	0	0.608583967773184	0.605594070926562	1.94694798870328	0.0352507674361579
"PITG_15021"	8.61606567037585	3.03861421714819	1.4234694276868	0.465715473195527	4.26008777441229	1.84562002568095	2.44141096996125	0.0705015348723157
"PITG_15062"	9.27494128046341	10.6785585345494	30.4938784064462	2.69449666634555	12.4421611189184	10.6988285863693	20.520213722206	2.679058325148
"PITG_15073"	2.43277148340024	3.09649258318911	3.47959193434552	0.299388518482839	2.56957675282011	2.68191659981763	3.33762512349133	0.352507674361579
"PITG_15077"	6.46204925278189	7.29267412115567	14.7408167400456	3.29327370331123	7.74254047889217	9.31461356710855	11.4653603779193	1.26902762770168
"PITG_15146"	3.11698846310656	3.21224931527095	7.59183694766295	0	3.00910961843408	5.50802226414159	8.74581398100044	0.0352507674361579
"PITG_15235"	13.1775122017513	10.967950364754	7.59183694766295	31.1364059222152	9.87258436609832	9.89136982513385	4.38835895866453	40.4678810167092
"PITG_15423"	1.03899615436885	1.38908078498203	2.02448985271012	0.0332653909425377	1.08192705381899	0.893972199939211	3.30672118716271	0.246755372053105
"PITG_15682"	8.61606567037585	7.87145778156485	3.03673477906518	12.3414600396815	1.11573727425084	1.93213346438475	2.44141096996125	16.8498668344835
"PITG_15980"	57.1447884902869	53.653245319931	44.2540828740853	90.1159440633345	41.924673335486	39.2771011715228	26.7937127969165	130.00483030455
"PITG_16023"	33.6026561144658	35.6530734812055	45.8040829175665	70.9550788804328	28.9415486896581	23.8777090822473	25.4957474711144	58.4105216417136
"PITG_16038"	19.5635373456769	20.9230293237919	18.6000005217742	37.5898917650676	17.1417817589447	20.6478740373056	12.8560375127074	39.516110295933
"PITG_16041"	88.6441109263962	79.2065439269963	95.3724516550159	196.3656027338	64.5437108043893	64.567863085932	91.3829397237396	166.700879205591
"PITG_16043"	55.1174789207867	64.0134728412553	99.0734721670015	163.100211791262	32.6606729371609	51.936901035178	47.3139265191225	157.676682741934
"PITG_16103"	11.8597609815762	11.4888556591222	9.26836760693852	24.9823085978458	7.57348937673296	13.3519073732856	4.94462981257976	27.2840939955862
"PITG_16152"	21.6922123936521	15.8586722952115	28.6591844774276	3.95858152216198	18.1560883719	16.0914995989058	18.0169948795875	3.41932444130731
"PITG_16382"	33.5266320056096	8.1897887947899	8.79387779770959	1.79633111089703	8.41874488752904	25.261924101508	21.4164278757361	3.20781983669037
"PITG_16727"	5.90453912116933	1.33120241894111	3.19489804880816	0.0665307818850753	0.135240881727374	0.749783135432887	1.4524850074453	0.0352507674361579
"PITG_16909"	4.38405694404418	3.44376277943462	6.20000017392475	69.5579324608462	2.80624829584301	5.24848194803021	9.02394940795805	8.31918111493325
"PITG_16912"	1.4951408075064	3.24118849829141	4.68163278439215	162.734292490894	0.777635069932402	2.10516034179234	2.68864246059024	2.53805525540337
"PITG_16913"	0.962972045512595	0.983932222695606	1.04387758030366	69.3916055061336	0.642394188205027	1.00932345154427	1.14344564415907	1.65678606949942
"PITG_16981"	136.057813483082	113.412658257179	16.5122453611669	21.7888310673622	31.1730232381598	25.4349509789156	15.761007527598	3.27832137156268
"PITG_17003"	10.7700820879698	13.5435376535748	20.5928577205358	36.7582569915041	16.3303364685804	26.5884634949662	27.8753505684184	68.9857518725609
"PITG_17063"	2.81289202768153	0.723479575511475	1.13877554214944	15.2022836607397	2.77243807541117	6.17129196087068	2.47231490628988	13.3247900908677
"PITG_17167"	12.18919878662	6.16404598335777	6.38979609761632	1.59673876524181	5.71392725298156	2.24934940629866	3.49214480513445	0.387758441797736
"PITG_17441"	0.937630675893842	0.376209379265967	8.50918391217223	26.3129242355473	1.48764969900112	4.87359038031376	6.55163450166818	30.7739199717658
"PITG_17826"	26.1269520769338	1.93892526237075	1.86632658296714	0.399184691310452	0.439532865613966	5.94058945766056	8.46767855404283	0.105752302308474
